pair,direction,entry_date,exit_date,entry_price1,entry_price2,exit_price1,exit_price2,entry_zscore,exit_zscore,notional,hold_days,gross_pnl,total_costs,net_pnl,exit_reason
QQQ_QQQM,SHORT_L1,2021-04-27,2021-04-29,330.0918273925781,135.32601928710938,330.1596984863281,135.4228973388672,2.177668420930066,0.21685938117631673,150000.0,2,13.18131301686903,75.10392304845413,-61.92261003158511,reversion
QQQ_QQQM,LONG_L1,2021-05-04,2021-05-20,320.37786865234375,131.56723022460938,319.1065368652344,130.8987579345703,-2.6073726191732898,0.20104203266685677,150000.0,16,-282.2570889210681,75.10392304845413,-357.3610119695222,reversion
QQQ_QQQM,SHORT_L1,2021-05-12,2021-05-20,307.51959228515625,126.19060516357422,319.1065368652344,130.8987579345703,1.5480310414760294,0.20104203266685677,150000.0,8,-3355.2944178123175,75.10392304845413,-3430.398340860772,reversion
QQQ_QQQM,LONG_L1,2021-06-30,2021-07-09,344.3484802246094,141.36007690429688,350.74139404296875,143.89181518554688,-1.947159804168286,-0.11195925301796625,150000.0,9,1681.9482699288374,75.10392304845413,1606.8443468803832,reversion
QQQ_QQQM,SHORT_L1,2021-07-23,2021-08-02,357.7268981933594,146.68545532226562,354.22930908203125,145.33712768554688,1.589235618626969,-0.12092605153057333,150000.0,10,901.2160472684043,75.10392304845413,826.1121242199501,reversion
QQQ_QQQM,SHORT_L1,2021-08-23,2021-08-27,362.6137390136719,148.76126098632812,365.34381103515625,149.89617919921875,1.9922898130581903,0.09730772870898767,150000.0,4,-659.8566064813144,75.10392304845413,-734.9605295297686,reversion
QQQ_QQQM,LONG_L1,2021-09-20,2021-09-27,355.6918640136719,146.04782104492188,360.2146301269531,147.8151397705078,-2.8904355716860124,0.2607821828626079,150000.0,7,1162.0088901960657,75.10392304845413,1086.9049671476116,reversion
QQQ_QQQM,SHORT_L1,2021-09-21,2021-09-27,356.1295471191406,146.09634399414062,360.2146301269531,147.8151397705078,2.3261786678598395,0.2607821828626079,150000.0,6,-996.6684527809009,75.10392304845413,-1071.772375829355,reversion
QQQ_QQQM,SHORT_L1,2021-09-23,2021-09-27,362.7726745605469,148.81532287597656,360.2146301269531,147.8151397705078,1.560107269291442,0.2607821828626079,150000.0,4,644.1477421137706,75.10392304845413,569.0438190653165,reversion
QQQ_QQQM,LONG_L1,2021-09-28,2021-10-08,350.0214538574219,143.76577758789062,351.276123046875,144.1542510986328,-2.4862357140585827,0.2429243431205724,150000.0,10,371.2039658562364,75.10392304845413,296.10004280778224,reversion
QQQ_QQQM,SHORT_L1,2021-09-29,2021-10-08,349.44757080078125,143.39678955078125,351.276123046875,144.1542510986328,1.5542441907019564,0.2429243431205724,150000.0,9,-459.76454885108313,75.10392304845413,-534.8684718995373,reversion
QQQ_QQQM,LONG_L1,2022-01-13,2022-01-31,367.7937316894531,151.11337280273438,353.56536865234375,145.1259765625,-1.6377937802708848,0.20141992527172803,150000.0,18,-3360.9735920540097,75.10392304845413,-3436.0775151024636,reversion
QQQ_QQQM,LONG_L1,2022-01-18,2022-01-31,360.8694763183594,148.34323120117188,353.56536865234375,145.1259765625,-2.0669023653191836,0.20141992527172803,150000.0,13,-1698.752580450303,75.10392304845413,-1773.856503498757,reversion
QQQ_QQQM,SHORT_L1,2022-02-23,2022-03-02,320.8139953613281,131.673828125,338.14892578125,138.8372802734375,1.564648336384895,-0.1645572441397224,150000.0,7,-4755.782985727472,75.10392304845413,-4830.886908775926,reversion
