pair,direction,entry_date,exit_date,entry_price1,entry_price2,exit_price1,exit_price2,entry_zscore,exit_zscore,notional,hold_days,gross_pnl,total_costs,net_pnl,exit_reason
QQQ_QQQM,LONG_L1,2022-09-23,2022-09-30,269.6442,110.7992,261.5699,107.4283,-1.608,0.093,48875.11,7,-852.31,54.75,-907.07,reversion
QQQ_QQQM,SHORT_L1,2022-09-26,2022-09-30,268.5284,110.1348,261.5699,107.4283,2.445,0.093,50647.32,4,800.4,56.74,743.66,reversion
QQQ_QQQM,LONG_L1,2022-09-29,2022-09-30,266.0816,109.3727,261.5699,107.4283,-1.842,0.093,53560.1,1,-516.43,60.0,-576.43,reversion
QQQ_QQQM,LONG_L1,2022-11-18,2022-11-25,278.756,114.6,280.8112,115.3328,-2.874,0.238,77347.45,7,366.39,86.65,279.74,reversion
QQQ_QQQM,LONG_L1,2022-12-06,2022-12-09,275.6828,113.3689,276.0351,113.408,-2.298,-0.153,85626.7,3,97.34,95.93,1.42,reversion
QQQ_QQQM,SHORT_L1,2022-12-14,2022-12-16,280.41,115.069,268.4111,110.2716,2.138,0.271,125580.65,2,3227.33,140.69,3086.64,reversion
QQQ_QQQM,LONG_L1,2023-02-21,2023-02-27,288.4588,118.5182,288.3705,118.4399,-1.572,-0.079,115078.05,6,-3.98,128.93,-132.9,reversion
QQQ_QQQM,SHORT_L1,2023-02-22,2023-02-27,288.6747,118.528,288.3705,118.4399,1.97,-0.079,112091.7,5,83.84,125.58,-41.74,reversion
QQQ_QQQM,SHORT_L1,2023-02-23,2023-02-27,291.1959,119.5662,288.3705,118.4399,1.516,-0.079,112183.8,4,654.52,125.68,528.84,reversion
QQQ_QQQM,LONG_L1,2023-03-02,2023-03-03,288.0468,118.3811,294.0018,120.7611,-2.286,0.152,119278.72,1,1481.42,133.63,1347.79,reversion
QQQ_QQQM,SHORT_L1,2023-03-14,2023-03-22,291.7355,119.7523,300.7846,123.5083,2.057,0.197,150256.38,8,-2732.06,168.34,-2900.4,reversion
QQQ_QQQM,LONG_L1,2023-05-22,2023-05-25,331.7553,136.3547,333.799,137.1202,-1.988,0.228,173015.63,3,666.52,193.85,472.68,reversion
QQQ_QQQM,LONG_L1,2023-06-02,2023-06-05,348.4689,143.195,348.7145,143.2441,-1.63,0.262,174768.35,3,98.49,195.81,-97.32,reversion
QQQ_QQQM,SHORT_L1,2023-06-08,2023-06-12,346.995,142.4786,354.2071,145.5111,1.924,-0.206,172533.21,4,-2079.81,193.31,-2273.11,reversion
QQQ_QQQM,LONG_L1,2023-06-21,2023-06-22,356.0803,146.3982,360.2816,148.0493,-2.5,-0.244,171614.0,1,1229.37,192.28,1037.09,reversion
QQQ_QQQM,LONG_L1,2023-06-26,2023-06-27,351.9281,144.6685,357.9792,147.1156,-1.576,-0.228,164566.16,1,1690.82,184.38,1506.44,reversion
QQQ_QQQM,SHORT_L1,2023-07-19,2023-07-20,379.4484,155.8036,370.7013,152.3245,2.231,-0.15,198804.84,1,2750.11,222.75,2527.37,reversion
QQQ_QQQM,LONG_L1,2023-08-28,2023-09-05,360.8621,148.354,371.9903,152.8748,-1.515,-0.036,175618.12,8,3222.29,196.76,3025.52,reversion
QQQ_QQQM,SHORT_L1,2023-09-15,2023-09-18,364.847,149.8773,365.2273,150.1086,1.871,-0.054,179273.36,3,-73.31,200.86,-274.17,reversion
QQQ_QQQM,SHORT_L1,2023-09-21,2023-09-25,352.615,144.8619,354.3393,145.6395,1.859,-0.184,170856.17,4,-457.63,191.43,-649.06,reversion
QQQ_QQQM,SHORT_L1,2023-11-10,2023-11-13,372.8441,153.2095,371.6813,152.796,1.54,-0.173,151258.87,3,304.64,169.47,135.17,reversion
QQQ_QQQM,SHORT_L1,2023-12-13,2023-12-19,397.8224,163.5258,403.9684,166.0415,1.989,-0.192,260693.65,6,-2393.87,292.11,-2685.98,reversion
QQQ_QQQM,SHORT_L1,2023-12-15,2023-12-19,399.399,164.0278,403.9684,166.0415,3.446,-0.192,299527.53,4,-1922.02,335.63,-2257.66,reversion
QQQ_QQQM,LONG_L1,2024-01-18,2024-01-23,407.9642,167.8175,418.3265,172.0403,-2.831,-0.288,218556.56,5,3291.53,244.88,3046.65,reversion
